Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SemiLeveragePlan,Chrome 70.0.3538.110,,2018-12-06 11:46:57,2018-12-06 11:49:45,2m - 47.973s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_login,Chrome 70.0.3538.110,,2018-12-06 11:46:58,2018-12-06 11:47:17,19.029s,PASSED
openBrowser,Chrome 70.0.3538.110,Opening the Browser,2018-12-06 11:46:59,2018-12-06 11:47:03,4.589s,PASSED
navigateToUrl,Chrome 70.0.3538.110,"Navigating to Specified Url
",2018-12-06 11:47:03,2018-12-06 11:47:09,5.465s,PASSED
maximizeWindow,Chrome 70.0.3538.110,Maximizing the Browser window,2018-12-06 11:47:09,2018-12-06 11:47:10,1.223s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:47:10,2018-12-06 11:47:13,3.055s,PASSED
setText,Chrome 70.0.3538.110,Providing the Input value in the Username Text Box,2018-12-06 11:47:13,2018-12-06 11:47:14,0.377s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:47:14,2018-12-06 11:47:17,3.006s,PASSED
setText,Chrome 70.0.3538.110,Providing the Password of the User,2018-12-06 11:47:17,2018-12-06 11:47:17,0.410s,PASSED
click,Chrome 70.0.3538.110,Click the login button,2018-12-06 11:47:17,2018-12-06 11:47:17,0.232s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_Plan,Chrome 70.0.3538.110,,2018-12-06 11:47:17,2018-12-06 11:47:43,26.029s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.110,,2018-12-06 11:47:18,2018-12-06 11:47:21,3.004s,PASSED
click,Chrome 70.0.3538.110,"Click the Dashbord option on the screen
",2018-12-06 11:47:21,2018-12-06 11:47:26,5.677s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:47:26,2018-12-06 11:47:27,1.002s,PASSED
click,Chrome 70.0.3538.110,Click on the Text box,2018-12-06 11:47:27,2018-12-06 11:47:28,0.389s,PASSED
setText,Chrome 70.0.3538.110,Providing the Plan Name in the Text Box,2018-12-06 11:47:28,2018-12-06 11:47:28,0.596s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.110,,2018-12-06 11:47:28,2018-12-06 11:47:41,12.645s,PASSED
Statement - myobj = new com.kms.katalon.core.testobject.TestObject(Dynamic Boject),Chrome 70.0.3538.110,,2018-12-06 11:47:41,2018-12-06 11:47:41,0.005s,PASSED
Statement - plansearch = Plans,Chrome 70.0.3538.110,,2018-12-06 11:47:41,2018-12-06 11:47:41,0.000s,PASSED
"Statement - xpath = ""//span[normalize-space(text())="""" + plansearch + """"]""",Chrome 70.0.3538.110,,2018-12-06 11:47:41,2018-12-06 11:47:41,0.004s,PASSED
"Statement - myobj.addProperty(""xpath"", EQUALS, xpath)",Chrome 70.0.3538.110,,2018-12-06 11:47:41,2018-12-06 11:47:41,0.008s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-06 11:47:41,2018-12-06 11:47:43,2.000s,PASSED
click,Chrome 70.0.3538.110,Click the Plan,2018-12-06 11:47:43,2018-12-06 11:47:43,0.182s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_PlanActions,Chrome 70.0.3538.110,,2018-12-06 11:47:43,2018-12-06 11:47:56,12.433s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:47:44,2018-12-06 11:47:47,3.002s,PASSED
Statement - myobj1 = new com.kms.katalon.core.testobject.TestObject(Dynamic object),Chrome 70.0.3538.110,,2018-12-06 11:47:47,2018-12-06 11:47:47,0.000s,PASSED
Statement - plansearch1 = Plans,Chrome 70.0.3538.110,,2018-12-06 11:47:47,2018-12-06 11:47:47,0.006s,PASSED
"Statement - xpath = ""(//*[normalize-space(text()) and normalize-space(.)="""" + plansearch1 + """"])[2]/following::i[1]""",Chrome 70.0.3538.110,,2018-12-06 11:47:47,2018-12-06 11:47:47,0.000s,PASSED
"Statement - myobj1.addProperty(""xpath"", EQUALS, xpath)",Chrome 70.0.3538.110,,2018-12-06 11:47:47,2018-12-06 11:47:47,0.000s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-06 11:47:47,2018-12-06 11:47:49,2.001s,PASSED
click,Chrome 70.0.3538.110,Click the Plan Rep,2018-12-06 11:47:49,2018-12-06 11:47:49,0.365s,PASSED
switchToWindowIndex,Chrome 70.0.3538.110,Switch to other window index,2018-12-06 11:47:49,2018-12-06 11:47:49,0.046s,PASSED
waitForElementVisible,Chrome 70.0.3538.110,Waiting for the object to visible,2018-12-06 11:47:49,2018-12-06 11:47:56,6.459s,PASSED
click,Chrome 70.0.3538.110,Click on the text box,2018-12-06 11:47:56,2018-12-06 11:47:56,0.208s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_date,Chrome 70.0.3538.110,,2018-12-06 11:47:56,2018-12-06 11:48:43,46.846s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:47:56,2018-12-06 11:48:06,10.008s,PASSED
click,Chrome 70.0.3538.110,"Click on the Date Option
",2018-12-06 11:48:06,2018-12-06 11:48:07,0.441s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:48:07,2018-12-06 11:48:17,10.003s,PASSED
click,Chrome 70.0.3538.110,Click on Date Text box,2018-12-06 11:48:17,2018-12-06 11:48:17,0.213s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:48:17,2018-12-06 11:48:27,10.006s,PASSED
setText,Chrome 70.0.3538.110,"Provide the Date in the Text Box
",2018-12-06 11:48:27,2018-12-06 11:48:27,0.414s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.110,,2018-12-06 11:48:27,2018-12-06 11:48:41,13.298s,PASSED
Statement - robot = new java.awt.Robot(),Chrome 70.0.3538.110,,2018-12-06 11:48:41,2018-12-06 11:48:41,0.012s,PASSED
Statement - robot.keyPress(VK_ENTER),Chrome 70.0.3538.110,Select and click date,2018-12-06 11:48:41,2018-12-06 11:48:41,0.044s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-06 11:48:41,2018-12-06 11:48:43,2.000s,PASSED
Statement - robot.keyRelease(VK_ENTER),Chrome 70.0.3538.110,Select and click date,2018-12-06 11:48:43,2018-12-06 11:48:43,0.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-06 11:48:43,2018-12-06 11:48:43,0.004s,NOT_RUN
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Participant,Chrome 70.0.3538.110,,2018-12-06 11:48:43,2018-12-06 11:49:00,17.811s,PASSED
click,Chrome 70.0.3538.110,Click on the Text box,2018-12-06 11:48:43,2018-12-06 11:48:43,0.112s,PASSED
setText,Chrome 70.0.3538.110,Providing participant name,2018-12-06 11:48:43,2018-12-06 11:48:43,0.219s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:48:43,2018-12-06 11:48:58,15.006s,PASSED
Statement - robot = new java.awt.Robot(),Chrome 70.0.3538.110,,2018-12-06 11:48:58,2018-12-06 11:48:58,0.000s,PASSED
Statement - robot.keyPress(VK_ENTER),Chrome 70.0.3538.110,Select and click Participant,2018-12-06 11:48:58,2018-12-06 11:48:58,0.004s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-06 11:48:58,2018-12-06 11:49:00,2.002s,PASSED
Statement - robot.keyRelease(VK_ENTER),Chrome 70.0.3538.110,Select and click Participant,2018-12-06 11:49:00,2018-12-06 11:49:00,0.002s,PASSED
