Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SemiLeveragePlan,Chrome 70.0.3538.110,,2018-12-06 11:30:22,2018-12-06 11:32:32,2m - 10.481s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_login,Chrome 70.0.3538.110,,2018-12-06 11:30:22,2018-12-06 11:30:43,20.403s,PASSED
openBrowser,Chrome 70.0.3538.110,Opening the Browser,2018-12-06 11:30:23,2018-12-06 11:30:28,5.156s,PASSED
navigateToUrl,Chrome 70.0.3538.110,"Navigating to Specified Url
",2018-12-06 11:30:28,2018-12-06 11:30:34,5.804s,PASSED
maximizeWindow,Chrome 70.0.3538.110,Maximizing the Browser window,2018-12-06 11:30:34,2018-12-06 11:30:36,1.287s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:30:36,2018-12-06 11:30:39,3.045s,PASSED
setText,Chrome 70.0.3538.110,Providing the Input value in the Username Text Box,2018-12-06 11:30:39,2018-12-06 11:30:39,0.481s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:30:39,2018-12-06 11:30:42,3.007s,PASSED
setText,Chrome 70.0.3538.110,Providing the Password of the User,2018-12-06 11:30:42,2018-12-06 11:30:42,0.375s,PASSED
click,Chrome 70.0.3538.110,Click the login button,2018-12-06 11:30:42,2018-12-06 11:30:43,0.198s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_Plan,Chrome 70.0.3538.110,,2018-12-06 11:30:43,2018-12-06 11:31:05,22.840s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.110,,2018-12-06 11:30:43,2018-12-06 11:30:46,3.009s,PASSED
click,Chrome 70.0.3538.110,"Click the Dashbord option on the screen
",2018-12-06 11:30:46,2018-12-06 11:30:49,2.613s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:30:49,2018-12-06 11:30:50,1.002s,PASSED
click,Chrome 70.0.3538.110,Click on the Text box,2018-12-06 11:30:50,2018-12-06 11:30:50,0.457s,PASSED
setText,Chrome 70.0.3538.110,Providing the Plan Name in the Text Box,2018-12-06 11:30:50,2018-12-06 11:30:51,0.697s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.110,,2018-12-06 11:30:51,2018-12-06 11:31:03,12.422s,PASSED
Statement - myobj = new com.kms.katalon.core.testobject.TestObject(Dynamic Boject),Chrome 70.0.3538.110,,2018-12-06 11:31:03,2018-12-06 11:31:03,0.009s,PASSED
Statement - plansearch = Plans,Chrome 70.0.3538.110,,2018-12-06 11:31:03,2018-12-06 11:31:03,0.001s,PASSED
"Statement - xpath = ""//span[normalize-space(text())="""" + plansearch + """"]""",Chrome 70.0.3538.110,,2018-12-06 11:31:03,2018-12-06 11:31:03,0.000s,PASSED
"Statement - myobj.addProperty(""xpath"", EQUALS, xpath)",Chrome 70.0.3538.110,,2018-12-06 11:31:03,2018-12-06 11:31:03,0.008s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-06 11:31:03,2018-12-06 11:31:05,2.002s,PASSED
click,Chrome 70.0.3538.110,Click the Plan,2018-12-06 11:31:05,2018-12-06 11:31:05,0.256s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_PlanActions,Chrome 70.0.3538.110,,2018-12-06 11:31:05,2018-12-06 11:31:17,11.921s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:31:06,2018-12-06 11:31:09,3.006s,PASSED
Statement - myobj1 = new com.kms.katalon.core.testobject.TestObject(Dynamic object),Chrome 70.0.3538.110,,2018-12-06 11:31:09,2018-12-06 11:31:09,0.000s,PASSED
Statement - plansearch1 = Plans,Chrome 70.0.3538.110,,2018-12-06 11:31:09,2018-12-06 11:31:09,0.002s,PASSED
"Statement - xpath = ""(//*[normalize-space(text()) and normalize-space(.)="""" + plansearch1 + """"])[2]/following::i[1]""",Chrome 70.0.3538.110,,2018-12-06 11:31:09,2018-12-06 11:31:09,0.004s,PASSED
"Statement - myobj1.addProperty(""xpath"", EQUALS, xpath)",Chrome 70.0.3538.110,,2018-12-06 11:31:09,2018-12-06 11:31:09,0.004s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-06 11:31:09,2018-12-06 11:31:11,2.005s,PASSED
click,Chrome 70.0.3538.110,Click the Plan Rep,2018-12-06 11:31:11,2018-12-06 11:31:11,0.269s,PASSED
switchToWindowIndex,Chrome 70.0.3538.110,Switch to other window index,2018-12-06 11:31:11,2018-12-06 11:31:11,0.051s,PASSED
waitForElementVisible,Chrome 70.0.3538.110,Waiting for the object to visible,2018-12-06 11:31:11,2018-12-06 11:31:17,6.089s,PASSED
click,Chrome 70.0.3538.110,Click on the text box,2018-12-06 11:31:17,2018-12-06 11:31:17,0.142s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_date,Chrome 70.0.3538.110,,2018-12-06 11:31:17,2018-12-06 11:32:05,47.198s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:31:18,2018-12-06 11:31:28,10.003s,PASSED
click,Chrome 70.0.3538.110,"Click on the Date Option
",2018-12-06 11:31:28,2018-12-06 11:31:28,0.353s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:31:28,2018-12-06 11:31:38,10.004s,PASSED
click,Chrome 70.0.3538.110,Click on Date Text box,2018-12-06 11:31:38,2018-12-06 11:31:38,0.161s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:31:38,2018-12-06 11:31:48,10.002s,PASSED
