Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gauranteeplan1,Chrome 70.0.3538.102,,2018-11-22 19:28:51,2018-11-22 19:32:32,3m - 40.947s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_login,Chrome 70.0.3538.102,,2018-11-22 19:28:52,2018-11-22 19:29:21,28.696s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-22 19:28:53,2018-11-22 19:29:00,6.437s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-22 19:29:00,2018-11-22 19:29:08,7.835s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-22 19:29:08,2018-11-22 19:29:09,1.532s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 19:29:09,2018-11-22 19:29:12,3.044s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 19:29:12,2018-11-22 19:29:12,0.384s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 19:29:12,2018-11-22 19:29:15,3.003s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 19:29:15,2018-11-22 19:29:16,0.340s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 19:29:16,2018-11-22 19:29:21,5.193s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Plans,Chrome 70.0.3538.102,,2018-11-22 19:29:21,2018-11-22 19:30:20,58.558s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 19:29:21,2018-11-22 19:29:32,10.531s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 19:29:32,2018-11-22 19:29:35,3.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 19:29:35,2018-11-22 19:29:40,5.228s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 19:29:40,2018-11-22 19:29:41,0.401s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.102,,2018-11-22 19:29:41,2018-11-22 19:29:52,11.819s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 19:29:52,2018-11-22 19:29:55,3.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 19:29:55,2018-11-22 19:30:01,5.218s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 19:30:01,2018-11-22 19:30:04,3.007s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 19:30:04,2018-11-22 19:30:09,5.250s,PASSED
switchToWindowIndex,Chrome 70.0.3538.102,,2018-11-22 19:30:09,2018-11-22 19:30:09,0.065s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 19:30:09,2018-11-22 19:30:14,5.402s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 19:30:14,2018-11-22 19:30:20,5.160s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_date,Chrome 70.0.3538.102,,2018-11-22 19:30:20,2018-11-22 19:31:15,55.470s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 19:30:20,2018-11-22 19:30:30,10.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 19:30:30,2018-11-22 19:30:35,5.283s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 19:30:35,2018-11-22 19:30:45,10.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 19:30:45,2018-11-22 19:30:50,5.170s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 19:30:50,2018-11-22 19:31:00,10.002s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 19:31:00,2018-11-22 19:31:01,0.431s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.102,,2018-11-22 19:31:01,2018-11-22 19:31:13,12.278s,PASSED
Statement - robot = new java.awt.Robot(),Chrome 70.0.3538.102,,2018-11-22 19:31:13,2018-11-22 19:31:13,0.004s,PASSED
Statement - robot.keyPress(VK_ENTER),Chrome 70.0.3538.102,,2018-11-22 19:31:13,2018-11-22 19:31:13,0.020s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-22 19:31:13,2018-11-22 19:31:15,2.010s,PASSED
Statement - robot.keyRelease(VK_ENTER),Chrome 70.0.3538.102,,2018-11-22 19:31:15,2018-11-22 19:31:15,0.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 19:31:15,2018-11-22 19:31:15,0.000s,NOT_RUN
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Participant,Chrome 70.0.3538.102,,2018-11-22 19:31:15,2018-11-22 19:31:40,24.869s,FAILED
click,Chrome 70.0.3538.102,,2018-11-22 19:31:15,2018-11-22 19:31:21,5.187s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 19:31:21,2018-11-22 19:31:21,0.257s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 19:31:21,2018-11-22 19:31:31,10.002s,PASSED
Statement - robot = new java.awt.Robot(),Chrome 70.0.3538.102,,2018-11-22 19:31:31,2018-11-22 19:31:31,0.000s,PASSED
Statement - robot.keyPress(VK_ENTER),Chrome 70.0.3538.102,,2018-11-22 19:31:31,2018-11-22 19:31:31,0.000s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-22 19:31:31,2018-11-22 19:31:33,2.009s,PASSED
Statement - robot.keyRelease(VK_ENTER),Chrome 70.0.3538.102,,2018-11-22 19:31:33,2018-11-22 19:31:33,0.001s,PASSED
Statement - part = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 70.0.3538.102,,2018-11-22 19:31:33,2018-11-22 19:31:33,0.000s,PASSED
Statement - Try,Chrome 70.0.3538.102,,2018-11-22 19:31:33,2018-11-22 19:31:40,7.025s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_widgets/Dashboard_QTD_CPS_Attainment,Chrome 70.0.3538.102,,2018-11-22 19:31:40,2018-11-22 19:32:15,34.999s,FAILED
mouseOver,Chrome 70.0.3538.102,,2018-11-22 19:31:40,2018-11-22 19:32:15,34.643s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_widgets/Dashboard_Myprofile,Chrome 70.0.3538.102,,2018-11-22 19:32:15,2018-11-22 19:32:32,16.702s,FAILED
mouseOver,Chrome 70.0.3538.102,,2018-11-22 19:32:15,2018-11-22 19:32:31,15.145s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 19:32:31,2018-11-22 19:32:32,1.074s,FAILED
