Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gauranteeplan1,Chrome 70.0.3538.110,,2018-12-05 16:26:46,2018-12-05 16:28:50,2m - 3.970s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_login,Chrome 70.0.3538.110,,2018-12-05 16:26:47,2018-12-05 16:27:06,18.980s,PASSED
openBrowser,Chrome 70.0.3538.110,Opening the Browser,2018-12-05 16:26:47,2018-12-05 16:26:52,4.985s,PASSED
navigateToUrl,Chrome 70.0.3538.110,"Navigating to Specified Url
",2018-12-05 16:26:52,2018-12-05 16:26:57,5.276s,PASSED
maximizeWindow,Chrome 70.0.3538.110,Maximizing the Browser window,2018-12-05 16:26:57,2018-12-05 16:26:59,1.166s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 16:26:59,2018-12-05 16:27:02,3.047s,PASSED
setText,Chrome 70.0.3538.110,Providing the Input value in the Username Text Box,2018-12-05 16:27:02,2018-12-05 16:27:02,0.414s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 16:27:02,2018-12-05 16:27:05,3.004s,PASSED
setText,Chrome 70.0.3538.110,Providing the Password of the User,2018-12-05 16:27:05,2018-12-05 16:27:05,0.291s,PASSED
click,Chrome 70.0.3538.110,Click the login button,2018-12-05 16:27:05,2018-12-05 16:27:06,0.165s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_Plan,Chrome 70.0.3538.110,,2018-12-05 16:27:06,2018-12-05 16:27:26,20.456s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.110,,2018-12-05 16:27:07,2018-12-05 16:27:10,3.010s,PASSED
click,Chrome 70.0.3538.110,"Click the Dashbord option on the screen
",2018-12-05 16:27:10,2018-12-05 16:27:10,0.383s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 16:27:10,2018-12-05 16:27:11,1.006s,PASSED
click,Chrome 70.0.3538.110,Click on the Text box,2018-12-05 16:27:11,2018-12-05 16:27:11,0.376s,PASSED
setText,Chrome 70.0.3538.110,Providing the Plan Name in the Text Box,2018-12-05 16:27:11,2018-12-05 16:27:12,0.547s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.110,,2018-12-05 16:27:12,2018-12-05 16:27:24,11.968s,PASSED
Statement - myobj = new com.kms.katalon.core.testobject.TestObject(Dynamic Boject),Chrome 70.0.3538.110,,2018-12-05 16:27:24,2018-12-05 16:27:24,0.007s,PASSED
Statement - plansearch = Plans,Chrome 70.0.3538.110,,2018-12-05 16:27:24,2018-12-05 16:27:24,0.002s,PASSED
"Statement - xpath = ""//span[normalize-space(text())="""" + plansearch + """"]""",Chrome 70.0.3538.110,,2018-12-05 16:27:24,2018-12-05 16:27:24,0.001s,PASSED
"Statement - myobj.addProperty(""xpath"", EQUALS, xpath)",Chrome 70.0.3538.110,,2018-12-05 16:27:24,2018-12-05 16:27:24,0.006s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-05 16:27:24,2018-12-05 16:27:26,2.001s,PASSED
