Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Quarterly EMEA leverage plan-2,Chrome 71.0.3578.98,,2019-02-11 10:34:22,2019-02-11 10:36:44,2m - 21.894s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Login,Chrome 71.0.3578.98,,2019-02-11 10:34:23,2019-02-11 10:34:57,33.358s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,Opening the Browser,2019-02-11 10:34:25,2019-02-11 10:34:33,8.486s,PASSED
"navigateToUrl(""https://lnvo-muat.callidusondemand.com/SalesPortal/#!/"")",Chrome 71.0.3578.98,"Navigating to Specified Url
",2019-02-11 10:34:33,2019-02-11 10:34:38,5.201s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,Maximizing the Browser window,2019-02-11 10:34:38,2019-02-11 10:34:40,2.064s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-11 10:34:40,2019-02-11 10:34:45,5.059s,PASSED
"setText(findTestObject(""Dashboard_login/input_username""), ""sapattna"")",Chrome 71.0.3578.98,Providing the Input value in the Username Text Box,2019-02-11 10:34:45,2019-02-11 10:34:46,0.653s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-11 10:34:46,2019-02-11 10:34:51,5.004s,PASSED
"setText(findTestObject(""Dashboard_login/input_password""), ""Callidus123"")",Chrome 71.0.3578.98,Providing the Password of the User,2019-02-11 10:34:51,2019-02-11 10:34:52,0.529s,PASSED
"click(findTestObject(""Dashboard_login/button_Login""))",Chrome 71.0.3578.98,Click the login button,2019-02-11 10:34:52,2019-02-11 10:34:52,0.310s,PASSED
"waitForElementVisible(findTestObject(""Dashboard_Plan/a_Dashboards""), 10)",Chrome 71.0.3578.98,,2019-02-11 10:34:52,2019-02-11 10:34:57,4.654s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_1Plans,Chrome 71.0.3578.98,,2019-02-11 10:34:57,2019-02-11 10:35:19,22.518s,PASSED
"waitForElementClickable(findTestObject(""Dashboard_Plan/a_Dashboards""), 5)",Chrome 71.0.3578.98,,2019-02-11 10:34:58,2019-02-11 10:34:58,0.323s,PASSED
"click(findTestObject(""Dashboard_Plan/a_Dashboards""))",Chrome 71.0.3578.98,"Click the Dashbord option on the screen
",2019-02-11 10:34:58,2019-02-11 10:34:59,0.687s,PASSED
"waitForElementPresent(findTestObject(""Dashboard_Plan/add_dashboard""), 5)",Chrome 71.0.3578.98,,2019-02-11 10:34:59,2019-02-11 10:35:02,3.633s,PASSED
"waitForElementPresent(findTestObject(""Dashboard_Plan/Showmore_button""), 5)",Chrome 71.0.3578.98,,2019-02-11 10:35:02,2019-02-11 10:35:02,0.184s,PASSED
"click(findTestObject(""Dashboard_Plan/input_Search_form-control ng-p""))",Chrome 71.0.3578.98,Click on the Text box,2019-02-11 10:35:02,2019-02-11 10:35:03,0.419s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-02-11 10:35:03,2019-02-11 10:35:03,0.199s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-02-11 10:35:03,2019-02-11 10:35:06,3.003s,PASSED
"setText(findTestObject(""Dashboard_Plan/input_Search_form-control ng-p""), Plans)",Chrome 71.0.3578.98,Providing the Plan Name in the Text Box,2019-02-11 10:35:06,2019-02-11 10:35:08,2.067s,PASSED
globalkeywords.record.RecordNotFound(),Chrome 71.0.3578.98,,2019-02-11 10:35:08,2019-02-11 10:35:19,10.826s,PASSED
myobj = new com.kms.katalon.core.testobject.TestObject(Dynamic Boject),Chrome 71.0.3578.98,,2019-02-11 10:35:19,2019-02-11 10:35:19,0.009s,PASSED
plansearch = Plans,Chrome 71.0.3578.98,,2019-02-11 10:35:19,2019-02-11 10:35:19,0.002s,PASSED
"xpath = ""//span[normalize-space(text())="""" + plansearch + """"]""",Chrome 71.0.3578.98,,2019-02-11 10:35:19,2019-02-11 10:35:19,0.005s,PASSED
"myobj.addProperty(""xpath"", EQUALS, xpath)",Chrome 71.0.3578.98,,2019-02-11 10:35:19,2019-02-11 10:35:19,0.010s,PASSED
