Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SemiLeveragePlan,Chrome 70.0.3538.110,,2018-12-06 11:21:00,2018-12-06 11:23:42,2m - 42.356s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_login,Chrome 70.0.3538.110,,2018-12-06 11:21:01,2018-12-06 11:21:20,19.882s,PASSED
openBrowser,Chrome 70.0.3538.110,Opening the Browser,2018-12-06 11:21:01,2018-12-06 11:21:06,5.085s,PASSED
navigateToUrl,Chrome 70.0.3538.110,"Navigating to Specified Url
",2018-12-06 11:21:06,2018-12-06 11:21:12,5.629s,PASSED
maximizeWindow,Chrome 70.0.3538.110,Maximizing the Browser window,2018-12-06 11:21:12,2018-12-06 11:21:13,1.160s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:21:13,2018-12-06 11:21:16,3.051s,PASSED
setText,Chrome 70.0.3538.110,Providing the Input value in the Username Text Box,2018-12-06 11:21:16,2018-12-06 11:21:17,0.417s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:21:17,2018-12-06 11:21:20,3.005s,PASSED
setText,Chrome 70.0.3538.110,Providing the Password of the User,2018-12-06 11:21:20,2018-12-06 11:21:20,0.478s,PASSED
click,Chrome 70.0.3538.110,Click the login button,2018-12-06 11:21:20,2018-12-06 11:21:20,0.306s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_Plan,Chrome 70.0.3538.110,,2018-12-06 11:21:20,2018-12-06 11:21:42,21.225s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.110,,2018-12-06 11:21:21,2018-12-06 11:21:24,3.021s,PASSED
click,Chrome 70.0.3538.110,"Click the Dashbord option on the screen
",2018-12-06 11:21:24,2018-12-06 11:21:25,0.735s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:21:25,2018-12-06 11:21:26,1.003s,PASSED
click,Chrome 70.0.3538.110,Click on the Text box,2018-12-06 11:21:26,2018-12-06 11:21:26,0.559s,PASSED
setText,Chrome 70.0.3538.110,Providing the Plan Name in the Text Box,2018-12-06 11:21:26,2018-12-06 11:21:27,0.644s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.110,,2018-12-06 11:21:27,2018-12-06 11:21:39,12.369s,PASSED
Statement - myobj = new com.kms.katalon.core.testobject.TestObject(Dynamic Boject),Chrome 70.0.3538.110,,2018-12-06 11:21:39,2018-12-06 11:21:39,0.005s,PASSED
Statement - plansearch = Plans,Chrome 70.0.3538.110,,2018-12-06 11:21:39,2018-12-06 11:21:39,0.004s,PASSED
"Statement - xpath = ""//span[normalize-space(text())="""" + plansearch + """"]""",Chrome 70.0.3538.110,,2018-12-06 11:21:39,2018-12-06 11:21:39,0.000s,PASSED
"Statement - myobj.addProperty(""xpath"", EQUALS, xpath)",Chrome 70.0.3538.110,,2018-12-06 11:21:39,2018-12-06 11:21:39,0.005s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-06 11:21:39,2018-12-06 11:21:41,2.001s,PASSED
click,Chrome 70.0.3538.110,Click the Plan,2018-12-06 11:21:41,2018-12-06 11:21:42,0.309s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_PlanActions,Chrome 70.0.3538.110,,2018-12-06 11:21:42,2018-12-06 11:21:54,12.154s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:21:42,2018-12-06 11:21:45,3.006s,PASSED
Statement - myobj1 = new com.kms.katalon.core.testobject.TestObject(Dynamic object),Chrome 70.0.3538.110,,2018-12-06 11:21:45,2018-12-06 11:21:45,0.000s,PASSED
Statement - plansearch1 = Plans,Chrome 70.0.3538.110,,2018-12-06 11:21:45,2018-12-06 11:21:45,0.002s,PASSED
"Statement - xpath = ""(//*[normalize-space(text()) and normalize-space(.)="""" + plansearch1 + """"])[2]/following::i[1]""",Chrome 70.0.3538.110,,2018-12-06 11:21:45,2018-12-06 11:21:45,0.004s,PASSED
"Statement - myobj1.addProperty(""xpath"", EQUALS, xpath)",Chrome 70.0.3538.110,,2018-12-06 11:21:45,2018-12-06 11:21:45,0.004s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-06 11:21:45,2018-12-06 11:21:47,2.001s,PASSED
click,Chrome 70.0.3538.110,Click the Plan Rep,2018-12-06 11:21:47,2018-12-06 11:21:47,0.287s,PASSED
switchToWindowIndex,Chrome 70.0.3538.110,Switch to other window index,2018-12-06 11:21:47,2018-12-06 11:21:47,0.047s,PASSED
waitForElementVisible,Chrome 70.0.3538.110,Waiting for the object to visible,2018-12-06 11:21:47,2018-12-06 11:21:54,6.273s,PASSED
click,Chrome 70.0.3538.110,Click on the text box,2018-12-06 11:21:54,2018-12-06 11:21:54,0.182s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_date,Chrome 70.0.3538.110,,2018-12-06 11:21:54,2018-12-06 11:22:40,46.523s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:21:54,2018-12-06 11:22:04,10.006s,PASSED
click,Chrome 70.0.3538.110,"Click on the Date Option
",2018-12-06 11:22:04,2018-12-06 11:22:05,0.387s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:22:05,2018-12-06 11:22:15,10.004s,PASSED
click,Chrome 70.0.3538.110,Click on Date Text box,2018-12-06 11:22:15,2018-12-06 11:22:15,0.208s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:22:15,2018-12-06 11:22:25,10.006s,PASSED
setText,Chrome 70.0.3538.110,"Provide the Date in the Text Box
",2018-12-06 11:22:25,2018-12-06 11:22:25,0.380s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.110,,2018-12-06 11:22:25,2018-12-06 11:22:38,13.041s,PASSED
Statement - robot = new java.awt.Robot(),Chrome 70.0.3538.110,,2018-12-06 11:22:38,2018-12-06 11:22:38,0.006s,PASSED
