Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gauranteeplan1,Chrome 70.0.3538.102,,2018-11-27 11:45:45,2018-11-27 11:48:20,2m - 34.659s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_login,Chrome 70.0.3538.102,,2018-11-27 11:45:46,2018-11-27 11:46:05,19.558s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-27 11:45:46,2018-11-27 11:45:51,5.186s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-27 11:45:51,2018-11-27 11:45:57,5.096s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-27 11:45:57,2018-11-27 11:45:58,1.165s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-27 11:45:58,2018-11-27 11:46:01,3.074s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-27 11:46:01,2018-11-27 11:46:01,0.572s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-27 11:46:01,2018-11-27 11:46:04,3.004s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-27 11:46:04,2018-11-27 11:46:05,0.460s,PASSED
click,Chrome 70.0.3538.102,,2018-11-27 11:46:05,2018-11-27 11:46:05,0.276s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Plans,Chrome 70.0.3538.102,,2018-11-27 11:46:05,2018-11-27 11:46:38,32.942s,PASSED
click,Chrome 70.0.3538.102,,2018-11-27 11:46:06,2018-11-27 11:46:10,4.645s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-27 11:46:10,2018-11-27 11:46:13,3.003s,PASSED
click,Chrome 70.0.3538.102,,2018-11-27 11:46:13,2018-11-27 11:46:13,0.141s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-27 11:46:13,2018-11-27 11:46:14,0.499s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.102,,2018-11-27 11:46:14,2018-11-27 11:46:26,11.986s,PASSED
