Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Quarterly EMEA leverage plan-2,Chrome 71.0.3578.98,,2019-02-08 15:03:18,2019-02-08 15:05:56,2m - 38.152s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Login,Chrome 71.0.3578.98,,2019-02-08 15:03:18,2019-02-08 15:03:48,29.418s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,Opening the Browser,2019-02-08 15:03:19,2019-02-08 15:03:26,7.016s,PASSED
"navigateToUrl(""https://lnvo-muat.callidusondemand.com/SalesPortal/#!/"")",Chrome 71.0.3578.98,"Navigating to Specified Url
",2019-02-08 15:03:26,2019-02-08 15:03:31,4.362s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,Maximizing the Browser window,2019-02-08 15:03:31,2019-02-08 15:03:32,1.385s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-08 15:03:32,2019-02-08 15:03:37,5.046s,PASSED
"setText(findTestObject(""Dashboard_login/input_username""), ""sapattna"")",Chrome 71.0.3578.98,Providing the Input value in the Username Text Box,2019-02-08 15:03:37,2019-02-08 15:03:38,0.490s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-08 15:03:38,2019-02-08 15:03:43,5.004s,PASSED
"setText(findTestObject(""Dashboard_login/input_password""), ""Callidus123"")",Chrome 71.0.3578.98,Providing the Password of the User,2019-02-08 15:03:43,2019-02-08 15:03:43,0.439s,PASSED
"click(findTestObject(""Dashboard_login/button_Login""))",Chrome 71.0.3578.98,Click the login button,2019-02-08 15:03:43,2019-02-08 15:03:43,0.205s,PASSED
"waitForElementVisible(findTestObject(""Dashboard_Plan/a_Dashboards""), 10)",Chrome 71.0.3578.98,,2019-02-08 15:03:43,2019-02-08 15:03:48,4.584s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_1Plans,Chrome 71.0.3578.98,,2019-02-08 15:03:48,2019-02-08 15:04:09,21.377s,PASSED
"waitForElementClickable(findTestObject(""Dashboard_Plan/a_Dashboards""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:03:48,2019-02-08 15:03:48,0.128s,PASSED
"click(findTestObject(""Dashboard_Plan/a_Dashboards""))",Chrome 71.0.3578.98,"Click the Dashbord option on the screen
",2019-02-08 15:03:48,2019-02-08 15:03:49,0.171s,PASSED
"waitForElementPresent(findTestObject(""Dashboard_Plan/add_dashboard""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:03:49,2019-02-08 15:03:53,4.201s,PASSED
"waitForElementPresent(findTestObject(""Dashboard_Plan/Showmore_button""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:03:53,2019-02-08 15:03:53,0.054s,PASSED
"click(findTestObject(""Dashboard_Plan/input_Search_form-control ng-p""))",Chrome 71.0.3578.98,Click on the Text box,2019-02-08 15:03:53,2019-02-08 15:03:53,0.216s,PASSED
