Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gauranteeplan1,Chrome 70.0.3538.102,,2018-11-22 22:05:16,2018-11-22 22:07:11,1m - 54.691s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_login,Chrome 70.0.3538.102,,2018-11-22 22:05:17,2018-11-22 22:05:39,22.178s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-22 22:05:17,2018-11-22 22:05:22,4.505s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-22 22:05:22,2018-11-22 22:05:31,8.856s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-22 22:05:31,2018-11-22 22:05:32,1.281s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 22:05:32,2018-11-22 22:05:35,3.052s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 22:05:35,2018-11-22 22:05:36,0.452s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 22:05:36,2018-11-22 22:05:39,3.005s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 22:05:39,2018-11-22 22:05:39,0.301s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 22:05:39,2018-11-22 22:05:39,0.204s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Plans,Chrome 70.0.3538.102,,2018-11-22 22:05:39,2018-11-22 22:06:03,23.975s,FAILED
click,Chrome 70.0.3538.102,,2018-11-22 22:05:39,2018-11-22 22:05:46,6.491s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 22:05:46,2018-11-22 22:05:49,3.003s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 22:05:49,2018-11-22 22:05:49,0.164s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 22:05:49,2018-11-22 22:05:50,0.479s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.102,,2018-11-22 22:05:50,2018-11-22 22:05:50,0.104s,FAILED
delay,Chrome 70.0.3538.102,,2018-11-22 22:05:50,2018-11-22 22:05:53,3.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 22:05:53,2018-11-22 22:05:53,0.177s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 22:05:53,2018-11-22 22:05:56,3.004s,PASSED
