Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Quarterly EMEA leverage plan-2,Chrome 71.0.3578.98,,2019-02-08 15:53:28,2019-02-08 15:55:25,1m - 56.704s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Login,Chrome 71.0.3578.98,,2019-02-08 15:53:29,2019-02-08 15:53:56,27.182s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,Opening the Browser,2019-02-08 15:53:30,2019-02-08 15:53:36,5.920s,PASSED
"navigateToUrl(""https://lnvo-muat.callidusondemand.com/SalesPortal/#!/"")",Chrome 71.0.3578.98,"Navigating to Specified Url
",2019-02-08 15:53:36,2019-02-08 15:53:40,4.490s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,Maximizing the Browser window,2019-02-08 15:53:40,2019-02-08 15:53:42,1.195s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-08 15:53:42,2019-02-08 15:53:47,5.047s,PASSED
"setText(findTestObject(""Dashboard_login/input_username""), ""sapattna"")",Chrome 71.0.3578.98,Providing the Input value in the Username Text Box,2019-02-08 15:53:47,2019-02-08 15:53:47,0.486s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-08 15:53:47,2019-02-08 15:53:52,5.008s,PASSED
"setText(findTestObject(""Dashboard_login/input_password""), ""Callidus123"")",Chrome 71.0.3578.98,Providing the Password of the User,2019-02-08 15:53:52,2019-02-08 15:53:52,0.283s,PASSED
"click(findTestObject(""Dashboard_login/button_Login""))",Chrome 71.0.3578.98,Click the login button,2019-02-08 15:53:52,2019-02-08 15:53:53,0.147s,PASSED
"waitForElementVisible(findTestObject(""Dashboard_Plan/a_Dashboards""), 10)",Chrome 71.0.3578.98,,2019-02-08 15:53:53,2019-02-08 15:53:56,3.961s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_1Plans,Chrome 71.0.3578.98,,2019-02-08 15:53:56,2019-02-08 15:54:15,18.365s,PASSED
"waitForElementClickable(findTestObject(""Dashboard_Plan/a_Dashboards""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:53:57,2019-02-08 15:53:57,0.078s,PASSED
"click(findTestObject(""Dashboard_Plan/a_Dashboards""))",Chrome 71.0.3578.98,"Click the Dashbord option on the screen
",2019-02-08 15:53:57,2019-02-08 15:53:57,0.133s,PASSED
"waitForElementPresent(findTestObject(""Dashboard_Plan/add_dashboard""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:53:57,2019-02-08 15:54:00,2.414s,PASSED
"waitForElementPresent(findTestObject(""Dashboard_Plan/Showmore_button""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:54:00,2019-02-08 15:54:00,0.058s,PASSED
"click(findTestObject(""Dashboard_Plan/input_Search_form-control ng-p""))",Chrome 71.0.3578.98,Click on the Text box,2019-02-08 15:54:00,2019-02-08 15:54:00,0.156s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-02-08 15:54:00,2019-02-08 15:54:00,0.091s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-02-08 15:54:00,2019-02-08 15:54:03,3.004s,PASSED
"setText(findTestObject(""Dashboard_Plan/input_Search_form-control ng-p""), Plans)",Chrome 71.0.3578.98,Providing the Plan Name in the Text Box,2019-02-08 15:54:03,2019-02-08 15:54:04,1.042s,PASSED
globalkeywords.record.RecordNotFound(),Chrome 71.0.3578.98,,2019-02-08 15:54:04,2019-02-08 15:54:15,10.714s,PASSED
myobj = new com.kms.katalon.core.testobject.TestObject(Dynamic Boject),Chrome 71.0.3578.98,,2019-02-08 15:54:15,2019-02-08 15:54:15,0.020s,PASSED
plansearch = Plans,Chrome 71.0.3578.98,,2019-02-08 15:54:15,2019-02-08 15:54:15,0.004s,PASSED
"xpath = ""//span[normalize-space(text())="""" + plansearch + """"]""",Chrome 71.0.3578.98,,2019-02-08 15:54:15,2019-02-08 15:54:15,0.008s,PASSED
"myobj.addProperty(""xpath"", EQUALS, xpath)",Chrome 71.0.3578.98,,2019-02-08 15:54:15,2019-02-08 15:54:15,0.009s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.98,,2019-02-08 15:54:15,2019-02-08 15:54:15,0.010s,PASSED
click(myobj),Chrome 71.0.3578.98,Click the Plan,2019-02-08 15:54:15,2019-02-08 15:54:15,0.114s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_PlanActions,Chrome 71.0.3578.98,,2019-02-08 15:54:15,2019-02-08 15:54:23,7.654s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-02-08 15:54:15,2019-02-08 15:54:18,3.004s,PASSED
myobj1 = new com.kms.katalon.core.testobject.TestObject(Dynamic object),Chrome 71.0.3578.98,,2019-02-08 15:54:18,2019-02-08 15:54:18,0.008s,NOT_RUN
plansearch1 = Plans,Chrome 71.0.3578.98,,2019-02-08 15:54:18,2019-02-08 15:54:18,0.008s,NOT_RUN
"xpath = ""(//a[@target=""_blank""]/i[@class=padding-left icon-play4])[1])""",Chrome 71.0.3578.98,,2019-02-08 15:54:18,2019-02-08 15:54:18,0.003s,NOT_RUN
"myobj1.addProperty(""xpath"", EQUALS, xpath)",Chrome 71.0.3578.98,,2019-02-08 15:54:18,2019-02-08 15:54:18,0.004s,NOT_RUN
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-02-08 15:54:18,2019-02-08 15:54:18,0.004s,NOT_RUN
click(myobj1),Chrome 71.0.3578.98,Click the Plan Rep,2019-02-08 15:54:18,2019-02-08 15:54:18,0.002s,NOT_RUN
"click(findTestObject(""Dashboard_Plan/i_plansPreviewbutton""))",Chrome 71.0.3578.98,,2019-02-08 15:54:18,2019-02-08 15:54:18,0.205s,PASSED
