Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SemiLeveragePlan,Chrome 70.0.3538.110,,2018-12-05 16:40:10,2018-12-05 16:42:53,2m - 42.906s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_login,Chrome 70.0.3538.110,,2018-12-05 16:40:11,2018-12-05 16:40:31,19.997s,PASSED
openBrowser,Chrome 70.0.3538.110,Opening the Browser,2018-12-05 16:40:12,2018-12-05 16:40:17,5.055s,PASSED
navigateToUrl,Chrome 70.0.3538.110,"Navigating to Specified Url
",2018-12-05 16:40:17,2018-12-05 16:40:22,5.462s,PASSED
maximizeWindow,Chrome 70.0.3538.110,Maximizing the Browser window,2018-12-05 16:40:22,2018-12-05 16:40:24,1.212s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 16:40:24,2018-12-05 16:40:27,3.053s,PASSED
setText,Chrome 70.0.3538.110,Providing the Input value in the Username Text Box,2018-12-05 16:40:27,2018-12-05 16:40:27,0.414s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 16:40:27,2018-12-05 16:40:30,3.003s,PASSED
setText,Chrome 70.0.3538.110,Providing the Password of the User,2018-12-05 16:40:30,2018-12-05 16:40:31,0.645s,PASSED
click,Chrome 70.0.3538.110,Click the login button,2018-12-05 16:40:31,2018-12-05 16:40:31,0.386s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_Plan,Chrome 70.0.3538.110,,2018-12-05 16:40:31,2018-12-05 16:40:51,20.278s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.110,,2018-12-05 16:40:32,2018-12-05 16:40:35,3.013s,PASSED
click,Chrome 70.0.3538.110,"Click the Dashbord option on the screen
",2018-12-05 16:40:35,2018-12-05 16:40:35,0.599s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 16:40:35,2018-12-05 16:40:36,1.003s,PASSED
click,Chrome 70.0.3538.110,Click on the Text box,2018-12-05 16:40:36,2018-12-05 16:40:37,0.423s,PASSED
setText,Chrome 70.0.3538.110,Providing the Plan Name in the Text Box,2018-12-05 16:40:37,2018-12-05 16:40:37,0.728s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.110,,2018-12-05 16:40:37,2018-12-05 16:40:49,11.915s,PASSED
Statement - myobj = new com.kms.katalon.core.testobject.TestObject(Dynamic Boject),Chrome 70.0.3538.110,,2018-12-05 16:40:49,2018-12-05 16:40:49,0.009s,PASSED
Statement - plansearch = Plans,Chrome 70.0.3538.110,,2018-12-05 16:40:49,2018-12-05 16:40:49,0.001s,PASSED
"Statement - xpath = ""//span[normalize-space(text())="""" + plansearch + """"]""",Chrome 70.0.3538.110,,2018-12-05 16:40:49,2018-12-05 16:40:49,0.001s,PASSED
"Statement - myobj.addProperty(""xpath"", EQUALS, xpath)",Chrome 70.0.3538.110,,2018-12-05 16:40:49,2018-12-05 16:40:49,0.007s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-05 16:40:49,2018-12-05 16:40:51,2.001s,PASSED
click,Chrome 70.0.3538.110,Click the Plan,2018-12-05 16:40:51,2018-12-05 16:40:51,0.157s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_PlanActions,Chrome 70.0.3538.110,,2018-12-05 16:40:51,2018-12-05 16:41:03,11.155s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 16:40:52,2018-12-05 16:40:55,3.005s,PASSED
Statement - myobj1 = new com.kms.katalon.core.testobject.TestObject(Dynamic object),Chrome 70.0.3538.110,,2018-12-05 16:40:55,2018-12-05 16:40:55,0.002s,PASSED
Statement - plansearch1 = Plans,Chrome 70.0.3538.110,,2018-12-05 16:40:55,2018-12-05 16:40:55,0.002s,PASSED
"Statement - xpath = ""(//*[normalize-space(text()) and normalize-space(.)="""" + plansearch1 + """"])[2]/following::i[1]""",Chrome 70.0.3538.110,,2018-12-05 16:40:55,2018-12-05 16:40:55,0.002s,PASSED
