Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify plans,Firefox 62.0,,2018-11-16 17:50:27,2018-11-16 17:51:11,43.851s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_login,Firefox 62.0,,2018-11-16 17:50:27,2018-11-16 17:50:54,26.193s,PASSED
openBrowser,Firefox 62.0,,2018-11-16 17:50:28,2018-11-16 17:50:36,7.864s,PASSED
navigateToUrl,Firefox 62.0,,2018-11-16 17:50:36,2018-11-16 17:50:43,6.924s,PASSED
maximizeWindow,Firefox 62.0,,2018-11-16 17:50:43,2018-11-16 17:50:47,3.583s,PASSED
delay,Firefox 62.0,,2018-11-16 17:50:47,2018-11-16 17:50:50,3.050s,PASSED
setText,Firefox 62.0,,2018-11-16 17:50:50,2018-11-16 17:50:50,0.383s,PASSED
delay,Firefox 62.0,,2018-11-16 17:50:50,2018-11-16 17:50:53,3.003s,PASSED
setText,Firefox 62.0,,2018-11-16 17:50:53,2018-11-16 17:50:53,0.186s,PASSED
click,Firefox 62.0,,2018-11-16 17:50:53,2018-11-16 17:50:54,0.343s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Plans,Firefox 62.0,,2018-11-16 17:50:54,2018-11-16 17:51:10,16.410s,PASSED
click,Firefox 62.0,,2018-11-16 17:50:54,2018-11-16 17:50:59,5.453s,PASSED
delay,Firefox 62.0,,2018-11-16 17:50:59,2018-11-16 17:51:02,3.001s,PASSED
click,Firefox 62.0,,2018-11-16 17:51:02,2018-11-16 17:51:03,0.371s,PASSED
setText,Firefox 62.0,,2018-11-16 17:51:03,2018-11-16 17:51:03,0.269s,PASSED
delay,Firefox 62.0,,2018-11-16 17:51:03,2018-11-16 17:51:06,3.002s,PASSED
click,Firefox 62.0,,2018-11-16 17:51:06,2018-11-16 17:51:06,0.361s,PASSED
delay,Firefox 62.0,,2018-11-16 17:51:06,2018-11-16 17:51:09,3.007s,PASSED
click,Firefox 62.0,,2018-11-16 17:51:09,2018-11-16 17:51:10,0.543s,PASSED
