Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Quarterly EMEA leverage plan-2,Chrome 71.0.3578.98,,2019-02-08 17:38:59,2019-02-08 17:40:59,1m - 59.778s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Login,Chrome 71.0.3578.98,,2019-02-08 17:39:00,2019-02-08 17:39:30,30.169s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,Opening the Browser,2019-02-08 17:39:02,2019-02-08 17:39:09,7.298s,PASSED
"navigateToUrl(""https://lnvo-muat.callidusondemand.com/SalesPortal/#!/"")",Chrome 71.0.3578.98,"Navigating to Specified Url
",2019-02-08 17:39:09,2019-02-08 17:39:14,4.907s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,Maximizing the Browser window,2019-02-08 17:39:14,2019-02-08 17:39:15,1.699s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-08 17:39:15,2019-02-08 17:39:20,5.043s,PASSED
"setText(findTestObject(""Dashboard_login/input_username""), ""sapattna"")",Chrome 71.0.3578.98,Providing the Input value in the Username Text Box,2019-02-08 17:39:20,2019-02-08 17:39:21,0.468s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-08 17:39:21,2019-02-08 17:39:26,5.002s,PASSED
"setText(findTestObject(""Dashboard_login/input_password""), ""Callidus123"")",Chrome 71.0.3578.98,Providing the Password of the User,2019-02-08 17:39:26,2019-02-08 17:39:26,0.318s,PASSED
"click(findTestObject(""Dashboard_login/button_Login""))",Chrome 71.0.3578.98,Click the login button,2019-02-08 17:39:26,2019-02-08 17:39:26,0.194s,PASSED
"waitForElementVisible(findTestObject(""Dashboard_Plan/a_Dashboards""), 10)",Chrome 71.0.3578.98,,2019-02-08 17:39:26,2019-02-08 17:39:30,3.827s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_1Plans,Chrome 71.0.3578.98,,2019-02-08 17:39:30,2019-02-08 17:39:48,18.011s,PASSED
"waitForElementClickable(findTestObject(""Dashboard_Plan/a_Dashboards""), 5)",Chrome 71.0.3578.98,,2019-02-08 17:39:31,2019-02-08 17:39:31,0.098s,PASSED
"click(findTestObject(""Dashboard_Plan/a_Dashboards""))",Chrome 71.0.3578.98,"Click the Dashbord option on the screen
",2019-02-08 17:39:31,2019-02-08 17:39:31,0.133s,PASSED
"waitForElementPresent(findTestObject(""Dashboard_Plan/add_dashboard""), 5)",Chrome 71.0.3578.98,,2019-02-08 17:39:31,2019-02-08 17:39:33,2.416s,PASSED
"waitForElementPresent(findTestObject(""Dashboard_Plan/Showmore_button""), 5)",Chrome 71.0.3578.98,,2019-02-08 17:39:33,2019-02-08 17:39:33,0.035s,PASSED
"click(findTestObject(""Dashboard_Plan/input_Search_form-control ng-p""))",Chrome 71.0.3578.98,Click on the Text box,2019-02-08 17:39:33,2019-02-08 17:39:34,0.165s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-02-08 17:39:34,2019-02-08 17:39:34,0.120s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-02-08 17:39:34,2019-02-08 17:39:37,3.003s,PASSED
"setText(findTestObject(""Dashboard_Plan/input_Search_form-control ng-p""), Plans)",Chrome 71.0.3578.98,Providing the Plan Name in the Text Box,2019-02-08 17:39:37,2019-02-08 17:39:38,1.092s,PASSED
globalkeywords.record.RecordNotFound(),Chrome 71.0.3578.98,,2019-02-08 17:39:38,2019-02-08 17:39:48,10.323s,PASSED
myobj = new com.kms.katalon.core.testobject.TestObject(Dynamic Boject),Chrome 71.0.3578.98,,2019-02-08 17:39:48,2019-02-08 17:39:48,0.015s,PASSED
plansearch = Plans,Chrome 71.0.3578.98,,2019-02-08 17:39:48,2019-02-08 17:39:48,0.000s,PASSED
"xpath = ""//span[normalize-space(text())="""" + plansearch + """"]""",Chrome 71.0.3578.98,,2019-02-08 17:39:48,2019-02-08 17:39:48,0.000s,PASSED
"myobj.addProperty(""xpath"", EQUALS, xpath)",Chrome 71.0.3578.98,,2019-02-08 17:39:48,2019-02-08 17:39:48,0.016s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.98,,2019-02-08 17:39:48,2019-02-08 17:39:48,0.012s,PASSED
click(myobj),Chrome 71.0.3578.98,Click the Plan,2019-02-08 17:39:48,2019-02-08 17:39:48,0.156s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_PlanActions,Chrome 71.0.3578.98,,2019-02-08 17:39:48,2019-02-08 17:39:56,7.684s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-02-08 17:39:49,2019-02-08 17:39:52,3.003s,PASSED
myobj1 = new com.kms.katalon.core.testobject.TestObject(Dynamic object),Chrome 71.0.3578.98,,2019-02-08 17:39:52,2019-02-08 17:39:52,0.004s,NOT_RUN
plansearch1 = Plans,Chrome 71.0.3578.98,,2019-02-08 17:39:52,2019-02-08 17:39:52,0.002s,NOT_RUN
"xpath = ""(//a[@target=""_blank""]/i[@class=padding-left icon-play4])[1])""",Chrome 71.0.3578.98,,2019-02-08 17:39:52,2019-02-08 17:39:52,0.002s,NOT_RUN
"myobj1.addProperty(""xpath"", EQUALS, xpath)",Chrome 71.0.3578.98,,2019-02-08 17:39:52,2019-02-08 17:39:52,0.001s,NOT_RUN
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-02-08 17:39:52,2019-02-08 17:39:52,0.004s,NOT_RUN
click(myobj1),Chrome 71.0.3578.98,Click the Plan Rep,2019-02-08 17:39:52,2019-02-08 17:39:52,0.007s,NOT_RUN
"click(findTestObject(""Dashboard_Plan/i_plansPreviewbutton""))",Chrome 71.0.3578.98,,2019-02-08 17:39:52,2019-02-08 17:39:52,0.315s,PASSED
switchToWindowIndex(1),Chrome 71.0.3578.98,Switch to other window index,2019-02-08 17:39:52,2019-02-08 17:39:52,0.048s,PASSED
"waitForElementVisible(findTestObject(""Dashboard_Date/span_Please enter at least 3 c""), 10)",Chrome 71.0.3578.98,Waiting for the object to visible,2019-02-08 17:39:52,2019-02-08 17:39:56,3.664s,PASSED
"click(findTestObject(""Dashboard_Date/span_Please enter at least 3 c""))",Chrome 71.0.3578.98,Click on the text box,2019-02-08 17:39:56,2019-02-08 17:39:56,0.178s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_date,Chrome 71.0.3578.98,,2019-02-08 17:39:56,2019-02-08 17:40:12,16.432s,PASSED
"waitForElementVisible(findTestObject(""Dashboard_Date/span_Select period""), 5)",Chrome 71.0.3578.98,,2019-02-08 17:39:56,2019-02-08 17:39:57,0.130s,PASSED
"click(findTestObject(""Dashboard_Date/span_Select period""))",Chrome 71.0.3578.98,"Click on the Date Option
",2019-02-08 17:39:57,2019-02-08 17:39:57,0.338s,PASSED
"waitForElementClickable(findTestObject(""Dashboard_Date/Input_of_date""), 5)",Chrome 71.0.3578.98,,2019-02-08 17:39:57,2019-02-08 17:39:57,0.209s,PASSED
"click(findTestObject(""Dashboard_Date/Input_of_date""))",Chrome 71.0.3578.98,Click on Date Text box,2019-02-08 17:39:57,2019-02-08 17:39:57,0.212s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-08 17:39:57,2019-02-08 17:39:59,2.003s,PASSED
"setText(findTestObject(""Dashboard_Date/Input_of_date""), parDate)",Chrome 71.0.3578.98,"Provide the Date in the Text Box
",2019-02-08 17:39:59,2019-02-08 17:40:00,0.378s,PASSED
globalkeywords.record.RecordNotFound(),Chrome 71.0.3578.98,,2019-02-08 17:40:00,2019-02-08 17:40:10,10.601s,PASSED
robot = new java.awt.Robot(),Chrome 71.0.3578.98,,2019-02-08 17:40:10,2019-02-08 17:40:10,0.016s,PASSED
robot.keyPress(VK_ENTER),Chrome 71.0.3578.98,Select and click date,2019-02-08 17:40:10,2019-02-08 17:40:10,0.037s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-02-08 17:40:10,2019-02-08 17:40:12,2.016s,PASSED
robot.keyRelease(VK_ENTER),Chrome 71.0.3578.98,Select and click date,2019-02-08 17:40:12,2019-02-08 17:40:12,0.002s,PASSED
"click(findTestObject(""demo/a_June 2018""))",Chrome 71.0.3578.98,,2019-02-08 17:40:12,2019-02-08 17:40:12,0.000s,NOT_RUN
,,,,,,
