Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SemiLeveragePlan,Chrome 70.0.3538.110,,2018-12-06 11:40:45,2018-12-06 11:42:59,2m - 14.169s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_login,Chrome 70.0.3538.110,,2018-12-06 11:40:45,2018-12-06 11:41:05,19.914s,PASSED
openBrowser,Chrome 70.0.3538.110,Opening the Browser,2018-12-06 11:40:46,2018-12-06 11:40:51,5.197s,PASSED
navigateToUrl,Chrome 70.0.3538.110,"Navigating to Specified Url
",2018-12-06 11:40:51,2018-12-06 11:40:57,5.673s,PASSED
maximizeWindow,Chrome 70.0.3538.110,Maximizing the Browser window,2018-12-06 11:40:57,2018-12-06 11:40:58,1.297s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:40:58,2018-12-06 11:41:01,3.048s,PASSED
setText,Chrome 70.0.3538.110,Providing the Input value in the Username Text Box,2018-12-06 11:41:01,2018-12-06 11:41:02,0.464s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:41:02,2018-12-06 11:41:05,3.002s,PASSED
setText,Chrome 70.0.3538.110,Providing the Password of the User,2018-12-06 11:41:05,2018-12-06 11:41:05,0.335s,PASSED
click,Chrome 70.0.3538.110,Click the login button,2018-12-06 11:41:05,2018-12-06 11:41:05,0.202s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_Plan,Chrome 70.0.3538.110,,2018-12-06 11:41:05,2018-12-06 11:41:30,24.341s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.110,,2018-12-06 11:41:06,2018-12-06 11:41:09,3.017s,PASSED
click,Chrome 70.0.3538.110,"Click the Dashbord option on the screen
",2018-12-06 11:41:09,2018-12-06 11:41:13,4.054s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:41:13,2018-12-06 11:41:14,1.003s,PASSED
click,Chrome 70.0.3538.110,Click on the Text box,2018-12-06 11:41:14,2018-12-06 11:41:14,0.417s,PASSED
setText,Chrome 70.0.3538.110,Providing the Plan Name in the Text Box,2018-12-06 11:41:14,2018-12-06 11:41:15,0.626s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.110,,2018-12-06 11:41:15,2018-12-06 11:41:27,12.584s,PASSED
Statement - myobj = new com.kms.katalon.core.testobject.TestObject(Dynamic Boject),Chrome 70.0.3538.110,,2018-12-06 11:41:27,2018-12-06 11:41:27,0.005s,PASSED
Statement - plansearch = Plans,Chrome 70.0.3538.110,,2018-12-06 11:41:27,2018-12-06 11:41:27,0.000s,PASSED
"Statement - xpath = ""//span[normalize-space(text())="""" + plansearch + """"]""",Chrome 70.0.3538.110,,2018-12-06 11:41:27,2018-12-06 11:41:27,0.000s,PASSED
"Statement - myobj.addProperty(""xpath"", EQUALS, xpath)",Chrome 70.0.3538.110,,2018-12-06 11:41:27,2018-12-06 11:41:27,0.009s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-06 11:41:27,2018-12-06 11:41:29,2.002s,PASSED
click,Chrome 70.0.3538.110,Click the Plan,2018-12-06 11:41:29,2018-12-06 11:41:30,0.223s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_PlanActions,Chrome 70.0.3538.110,,2018-12-06 11:41:30,2018-12-06 11:41:43,13.551s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:41:30,2018-12-06 11:41:33,3.001s,PASSED
Statement - myobj1 = new com.kms.katalon.core.testobject.TestObject(Dynamic object),Chrome 70.0.3538.110,,2018-12-06 11:41:33,2018-12-06 11:41:33,0.000s,PASSED
Statement - plansearch1 = Plans,Chrome 70.0.3538.110,,2018-12-06 11:41:33,2018-12-06 11:41:33,0.002s,PASSED
"Statement - xpath = ""(//*[normalize-space(text()) and normalize-space(.)="""" + plansearch1 + """"])[2]/following::i[1]""",Chrome 70.0.3538.110,,2018-12-06 11:41:33,2018-12-06 11:41:33,0.004s,PASSED
"Statement - myobj1.addProperty(""xpath"", EQUALS, xpath)",Chrome 70.0.3538.110,,2018-12-06 11:41:33,2018-12-06 11:41:33,0.004s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-06 11:41:33,2018-12-06 11:41:35,2.004s,PASSED
click,Chrome 70.0.3538.110,Click the Plan Rep,2018-12-06 11:41:35,2018-12-06 11:41:35,0.218s,PASSED
switchToWindowIndex,Chrome 70.0.3538.110,Switch to other window index,2018-12-06 11:41:35,2018-12-06 11:41:35,0.056s,PASSED
waitForElementVisible,Chrome 70.0.3538.110,Waiting for the object to visible,2018-12-06 11:41:35,2018-12-06 11:41:43,7.781s,PASSED
click,Chrome 70.0.3538.110,Click on the text box,2018-12-06 11:41:43,2018-12-06 11:41:43,0.150s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_date,Chrome 70.0.3538.110,,2018-12-06 11:41:43,2018-12-06 11:42:31,47.661s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:41:44,2018-12-06 11:41:54,10.002s,PASSED
click,Chrome 70.0.3538.110,"Click on the Date Option
",2018-12-06 11:41:54,2018-12-06 11:41:54,0.426s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:41:54,2018-12-06 11:42:04,10.004s,PASSED
click,Chrome 70.0.3538.110,Click on Date Text box,2018-12-06 11:42:04,2018-12-06 11:42:04,0.198s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-06 11:42:04,2018-12-06 11:42:14,10.006s,PASSED
setText,Chrome 70.0.3538.110,"Provide the Date in the Text Box
",2018-12-06 11:42:14,2018-12-06 11:42:15,0.382s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.110,,2018-12-06 11:42:15,2018-12-06 11:42:29,14.223s,PASSED
Statement - robot = new java.awt.Robot(),Chrome 70.0.3538.110,,2018-12-06 11:42:29,2018-12-06 11:42:29,0.006s,PASSED
Statement - robot.keyPress(VK_ENTER),Chrome 70.0.3538.110,Select and click date,2018-12-06 11:42:29,2018-12-06 11:42:29,0.018s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-06 11:42:29,2018-12-06 11:42:31,2.001s,PASSED
