Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Leverageplandata,Chrome 70.0.3538.102,,2018-11-22 18:24:18,2018-11-22 18:27:30,3m - 11.475s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_login,Chrome 70.0.3538.102,,2018-11-22 18:24:19,2018-11-22 18:24:39,19.715s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-22 18:24:20,2018-11-22 18:24:25,4.956s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-22 18:24:25,2018-11-22 18:24:30,5.751s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-22 18:24:30,2018-11-22 18:24:32,1.157s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 18:24:32,2018-11-22 18:24:35,3.064s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 18:24:35,2018-11-22 18:24:35,0.429s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 18:24:35,2018-11-22 18:24:38,3.006s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 18:24:38,2018-11-22 18:24:39,0.502s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:24:39,2018-11-22 18:24:39,0.257s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Plans,Chrome 70.0.3538.102,,2018-11-22 18:24:39,2018-11-22 18:25:13,33.909s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:24:39,2018-11-22 18:24:45,5.488s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 18:24:45,2018-11-22 18:24:48,3.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:24:48,2018-11-22 18:24:48,0.189s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 18:24:48,2018-11-22 18:24:49,0.937s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.102,,2018-11-22 18:24:49,2018-11-22 18:25:01,11.898s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 18:25:01,2018-11-22 18:25:04,3.003s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:25:04,2018-11-22 18:25:04,0.165s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 18:25:04,2018-11-22 18:25:07,3.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:25:07,2018-11-22 18:25:07,0.252s,PASSED
switchToWindowIndex,Chrome 70.0.3538.102,,2018-11-22 18:25:07,2018-11-22 18:25:07,0.047s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 18:25:07,2018-11-22 18:25:13,5.344s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:25:13,2018-11-22 18:25:13,0.167s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_date,Chrome 70.0.3538.102,,2018-11-22 18:25:13,2018-11-22 18:25:58,45.658s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 18:25:13,2018-11-22 18:25:23,10.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:25:23,2018-11-22 18:25:23,0.348s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 18:25:23,2018-11-22 18:25:33,10.003s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:25:33,2018-11-22 18:25:34,0.176s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 18:25:34,2018-11-22 18:25:44,10.003s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 18:25:44,2018-11-22 18:25:44,0.379s,PASSED
globalkeywords.record.RecordNotFound,Chrome 70.0.3538.102,,2018-11-22 18:25:44,2018-11-22 18:25:56,12.247s,PASSED
Statement - robot = new java.awt.Robot(),Chrome 70.0.3538.102,,2018-11-22 18:25:56,2018-11-22 18:25:56,0.004s,PASSED
Statement - robot.keyPress(VK_ENTER),Chrome 70.0.3538.102,,2018-11-22 18:25:56,2018-11-22 18:25:56,0.019s,PASSED
