Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Quarterly EMEA leverage plan-2,Chrome 71.0.3578.98,,2019-02-08 15:18:16,2019-02-08 15:21:07,2m - 51.141s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Login,Chrome 71.0.3578.98,,2019-02-08 15:18:17,2019-02-08 15:19:00,43.352s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,Opening the Browser,2019-02-08 15:18:18,2019-02-08 15:18:25,7.610s,PASSED
"navigateToUrl(""https://lnvo-muat.callidusondemand.com/SalesPortal/#!/"")",Chrome 71.0.3578.98,"Navigating to Specified Url
",2019-02-08 15:18:25,2019-02-08 15:18:41,16.027s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,Maximizing the Browser window,2019-02-08 15:18:41,2019-02-08 15:18:43,1.196s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-08 15:18:43,2019-02-08 15:18:48,5.060s,PASSED
"setText(findTestObject(""Dashboard_login/input_username""), ""sapattna"")",Chrome 71.0.3578.98,Providing the Input value in the Username Text Box,2019-02-08 15:18:48,2019-02-08 15:18:48,0.578s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-08 15:18:48,2019-02-08 15:18:53,5.004s,PASSED
"setText(findTestObject(""Dashboard_login/input_password""), ""Callidus123"")",Chrome 71.0.3578.98,Providing the Password of the User,2019-02-08 15:18:53,2019-02-08 15:18:54,0.428s,PASSED
"click(findTestObject(""Dashboard_login/button_Login""))",Chrome 71.0.3578.98,Click the login button,2019-02-08 15:18:54,2019-02-08 15:18:54,0.233s,PASSED
"waitForElementVisible(findTestObject(""Dashboard_Plan/a_Dashboards""), 10)",Chrome 71.0.3578.98,,2019-02-08 15:18:54,2019-02-08 15:19:00,6.125s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_1Plans,Chrome 71.0.3578.98,,2019-02-08 15:19:00,2019-02-08 15:19:22,21.464s,PASSED
"waitForElementClickable(findTestObject(""Dashboard_Plan/a_Dashboards""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:19:01,2019-02-08 15:19:01,0.128s,PASSED
"click(findTestObject(""Dashboard_Plan/a_Dashboards""))",Chrome 71.0.3578.98,"Click the Dashbord option on the screen
",2019-02-08 15:19:01,2019-02-08 15:19:01,0.281s,PASSED
"waitForElementPresent(findTestObject(""Dashboard_Plan/add_dashboard""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:19:01,2019-02-08 15:19:05,3.931s,PASSED
"waitForElementPresent(findTestObject(""Dashboard_Plan/Showmore_button""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:19:05,2019-02-08 15:19:05,0.061s,PASSED
"click(findTestObject(""Dashboard_Plan/input_Search_form-control ng-p""))",Chrome 71.0.3578.98,Click on the Text box,2019-02-08 15:19:05,2019-02-08 15:19:05,0.239s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-02-08 15:19:05,2019-02-08 15:19:06,0.186s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-02-08 15:19:06,2019-02-08 15:19:09,3.005s,PASSED
"setText(findTestObject(""Dashboard_Plan/input_Search_form-control ng-p""), Plans)",Chrome 71.0.3578.98,Providing the Plan Name in the Text Box,2019-02-08 15:19:09,2019-02-08 15:19:10,1.638s,PASSED
globalkeywords.record.RecordNotFound(),Chrome 71.0.3578.98,,2019-02-08 15:19:10,2019-02-08 15:19:21,11.089s,PASSED
myobj = new com.kms.katalon.core.testobject.TestObject(Dynamic Boject),Chrome 71.0.3578.98,,2019-02-08 15:19:21,2019-02-08 15:19:21,0.028s,PASSED
plansearch = Plans,Chrome 71.0.3578.98,,2019-02-08 15:19:21,2019-02-08 15:19:21,0.004s,PASSED
"xpath = ""//span[normalize-space(text())="""" + plansearch + """"]""",Chrome 71.0.3578.98,,2019-02-08 15:19:21,2019-02-08 15:19:21,0.008s,PASSED
"myobj.addProperty(""xpath"", EQUALS, xpath)",Chrome 71.0.3578.98,,2019-02-08 15:19:21,2019-02-08 15:19:21,0.028s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.98,,2019-02-08 15:19:21,2019-02-08 15:19:21,0.026s,PASSED
click(myobj),Chrome 71.0.3578.98,Click the Plan,2019-02-08 15:19:21,2019-02-08 15:19:22,0.199s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_PlanActions,Chrome 71.0.3578.98,,2019-02-08 15:19:22,2019-02-08 15:19:31,9.636s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-02-08 15:19:22,2019-02-08 15:19:25,3.003s,PASSED
myobj1 = new com.kms.katalon.core.testobject.TestObject(Dynamic object),Chrome 71.0.3578.98,,2019-02-08 15:19:25,2019-02-08 15:19:25,0.007s,NOT_RUN
plansearch1 = Plans,Chrome 71.0.3578.98,,2019-02-08 15:19:25,2019-02-08 15:19:25,0.004s,NOT_RUN
"xpath = ""(//a[@target=""_blank""]/i[@class=padding-left icon-play4])[1])""",Chrome 71.0.3578.98,,2019-02-08 15:19:25,2019-02-08 15:19:25,0.004s,NOT_RUN
"myobj1.addProperty(""xpath"", EQUALS, xpath)",Chrome 71.0.3578.98,,2019-02-08 15:19:25,2019-02-08 15:19:25,0.008s,NOT_RUN
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-02-08 15:19:25,2019-02-08 15:19:25,0.008s,NOT_RUN
click(myobj1),Chrome 71.0.3578.98,Click the Plan Rep,2019-02-08 15:19:25,2019-02-08 15:19:25,0.008s,NOT_RUN
"click(findTestObject(""Dashboard_Plan/i_plansPreviewbutton""))",Chrome 71.0.3578.98,,2019-02-08 15:19:25,2019-02-08 15:19:26,0.450s,PASSED
switchToWindowIndex(1),Chrome 71.0.3578.98,Switch to other window index,2019-02-08 15:19:26,2019-02-08 15:19:26,0.051s,PASSED
"waitForElementVisible(findTestObject(""Dashboard_Date/span_Please enter at least 3 c""), 10)",Chrome 71.0.3578.98,Waiting for the object to visible,2019-02-08 15:19:26,2019-02-08 15:19:31,5.122s,PASSED
"click(findTestObject(""Dashboard_Date/span_Please enter at least 3 c""))",Chrome 71.0.3578.98,Click on the text box,2019-02-08 15:19:31,2019-02-08 15:19:31,0.176s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_date,Chrome 71.0.3578.98,,2019-02-08 15:19:31,2019-02-08 15:19:48,16.825s,PASSED
"waitForElementVisible(findTestObject(""Dashboard_Date/span_Select period""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:19:32,2019-02-08 15:19:32,0.090s,PASSED
"click(findTestObject(""Dashboard_Date/span_Select period""))",Chrome 71.0.3578.98,"Click on the Date Option
",2019-02-08 15:19:32,2019-02-08 15:19:32,0.333s,PASSED
"waitForElementClickable(findTestObject(""Dashboard_Date/Input_of_date""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:19:32,2019-02-08 15:19:33,0.347s,PASSED
"click(findTestObject(""Dashboard_Date/Input_of_date""))",Chrome 71.0.3578.98,Click on Date Text box,2019-02-08 15:19:33,2019-02-08 15:19:33,0.194s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-08 15:19:33,2019-02-08 15:19:35,2.003s,PASSED
"setText(findTestObject(""Dashboard_Date/Input_of_date""), parDate)",Chrome 71.0.3578.98,"Provide the Date in the Text Box
",2019-02-08 15:19:35,2019-02-08 15:19:35,0.483s,PASSED
globalkeywords.record.RecordNotFound(),Chrome 71.0.3578.98,,2019-02-08 15:19:35,2019-02-08 15:19:46,10.702s,PASSED
robot = new java.awt.Robot(),Chrome 71.0.3578.98,,2019-02-08 15:19:46,2019-02-08 15:19:46,0.016s,PASSED
robot.keyPress(VK_ENTER),Chrome 71.0.3578.98,Select and click date,2019-02-08 15:19:46,2019-02-08 15:19:46,0.070s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-02-08 15:19:46,2019-02-08 15:19:48,2.017s,PASSED
robot.keyRelease(VK_ENTER),Chrome 71.0.3578.98,Select and click date,2019-02-08 15:19:48,2019-02-08 15:19:48,0.004s,PASSED
"click(findTestObject(""demo/a_June 2018""))",Chrome 71.0.3578.98,,2019-02-08 15:19:48,2019-02-08 15:19:48,0.004s,NOT_RUN
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Participant,Chrome 71.0.3578.98,,2019-02-08 15:19:48,2019-02-08 15:20:07,18.747s,PASSED
"waitForElementNotClickable(findTestObject(""Dashboard_Date/span_Please enter at least 3 c""), 10)",Chrome 71.0.3578.98,,2019-02-08 15:19:49,2019-02-08 15:19:59,10.256s,PASSED
"click(findTestObject(""Dashboard_Date/span_Please enter at least 3 c""))",Chrome 71.0.3578.98,Click on the Text box,2019-02-08 15:19:59,2019-02-08 15:19:59,0.231s,PASSED
"setText(findTestObject(""Dashboard_Date/input_Please enter at least 3""), ParticipantName)",Chrome 71.0.3578.98,Providing participant name,2019-02-08 15:19:59,2019-02-08 15:20:00,0.356s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-08 15:20:00,2019-02-08 15:20:05,5.004s,PASSED
robot = new java.awt.Robot(),Chrome 71.0.3578.98,,2019-02-08 15:20:05,2019-02-08 15:20:05,0.004s,PASSED
robot.keyPress(VK_ENTER),Chrome 71.0.3578.98,Select and click date,2019-02-08 15:20:05,2019-02-08 15:20:05,0.085s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-02-08 15:20:05,2019-02-08 15:20:07,2.004s,PASSED
robot.keyRelease(VK_ENTER),Chrome 71.0.3578.98,Select and click date,2019-02-08 15:20:07,2019-02-08 15:20:07,0.002s,PASSED
ParticipantName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 71.0.3578.98,,2019-02-08 15:20:07,2019-02-08 15:20:07,0.000s,PASSED
try,Chrome 71.0.3578.98,,2019-02-08 15:20:07,2019-02-08 15:20:07,0.060s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_widgets/Widget1_QTD_CPS_Attainment,Chrome 71.0.3578.98,,2019-02-08 15:20:07,2019-02-08 15:20:09,2.133s,PASSED
"mouseOver(findTestObject(""Dashboard_Widgets/Dashboard_QTD_CPS_Attainment/span_QTD CPS Attainment""))",Chrome 71.0.3578.98,Mouseover on to QTD CPS,2019-02-08 15:20:07,2019-02-08 15:20:08,0.909s,PASSED
"verifyElementText(findTestObject(""Dashboard_Widgets/Dashboard_QTD_CPS_Attainment/span_QTD CPS Attainment""), Widget1)",Chrome 71.0.3578.98,Verify the Text of QTD CPS,2019-02-08 15:20:08,2019-02-08 15:20:08,0.112s,PASSED
"verifyEqual(getText(findTestObject(""Dashboard_Widgets/Dashboard_QTD_CPS_Attainment/QTD_CPS_attainment_value"")), wid_Values)",Chrome 71.0.3578.98,Verify the value of QTD CPS,2019-02-08 15:20:08,2019-02-08 15:20:09,0.443s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_widgets/Widget2_Myprofile,Chrome 71.0.3578.98,,2019-02-08 15:20:09,2019-02-08 15:20:59,50.308s,FAILED
"mouseOver(findTestObject(""Dashboard_Widgets/Dashboard_MyProfile/span_My Profile""))",Chrome 71.0.3578.98,Mouseover to My Profile ,2019-02-08 15:20:10,2019-02-08 15:20:10,0.145s,PASSED
"verifyElementText(findTestObject(""Dashboard_Widgets/Dashboard_MyProfile/span_My Profile""), Widget2)",Chrome 71.0.3578.98,"Verify the Text of My Profile
",2019-02-08 15:20:10,2019-02-08 15:20:10,0.111s,PASSED
"verifyEqual(getText(findTestObject(""Dashboard_Widgets/Dashboard_Myprofile/div_First"")), ""First"")",Chrome 71.0.3578.98,Verify the text of first name,2019-02-08 15:20:10,2019-02-08 15:20:10,0.164s,PASSED
obj1 = new com.kms.katalon.core.testobject.TestObject(Dynamic object),Chrome 71.0.3578.98,Verify the Value of first name,2019-02-08 15:20:10,2019-02-08 15:20:10,0.000s,PASSED
fname_search1 = firstname,Chrome 71.0.3578.98,,2019-02-08 15:20:10,2019-02-08 15:20:10,0.004s,PASSED
Thread.sleep(6000),Chrome 71.0.3578.98,,2019-02-08 15:20:10,2019-02-08 15:20:16,6.003s,PASSED
"xpath_firstname_test = "" //div/span[contains(text(),"""" + fname_search1 + """")]""",Chrome 71.0.3578.98,,2019-02-08 15:20:16,2019-02-08 15:20:16,0.001s,PASSED
"obj1.addProperty(""xpath"", EQUALS, xpath_firstname_test)",Chrome 71.0.3578.98,,2019-02-08 15:20:16,2019-02-08 15:20:16,0.004s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-02-08 15:20:16,2019-02-08 15:20:18,2.005s,PASSED
text = getText(obj1),Chrome 71.0.3578.98,,2019-02-08 15:20:18,2019-02-08 15:20:18,0.191s,PASSED
out.println(text),Chrome 71.0.3578.98,,2019-02-08 15:20:18,2019-02-08 15:20:18,0.025s,PASSED
