Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Quarterly EMEA leverage plan-2,Chrome 71.0.3578.98,,2019-02-08 15:09:18,2019-02-08 15:11:45,2m - 27.685s,FAILED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Login,Chrome 71.0.3578.98,,2019-02-08 15:09:19,2019-02-08 15:09:51,32.839s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,Opening the Browser,2019-02-08 15:09:19,2019-02-08 15:09:26,6.817s,PASSED
"navigateToUrl(""https://lnvo-muat.callidusondemand.com/SalesPortal/#!/"")",Chrome 71.0.3578.98,"Navigating to Specified Url
",2019-02-08 15:09:26,2019-02-08 15:09:34,7.849s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,Maximizing the Browser window,2019-02-08 15:09:34,2019-02-08 15:09:36,1.496s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-08 15:09:36,2019-02-08 15:09:41,5.066s,PASSED
"setText(findTestObject(""Dashboard_login/input_username""), ""sapattna"")",Chrome 71.0.3578.98,Providing the Input value in the Username Text Box,2019-02-08 15:09:41,2019-02-08 15:09:41,0.465s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-02-08 15:09:41,2019-02-08 15:09:46,5.008s,PASSED
"setText(findTestObject(""Dashboard_login/input_password""), ""Callidus123"")",Chrome 71.0.3578.98,Providing the Password of the User,2019-02-08 15:09:46,2019-02-08 15:09:47,0.362s,PASSED
"click(findTestObject(""Dashboard_login/button_Login""))",Chrome 71.0.3578.98,Click the login button,2019-02-08 15:09:47,2019-02-08 15:09:47,0.187s,PASSED
"waitForElementVisible(findTestObject(""Dashboard_Plan/a_Dashboards""), 10)",Chrome 71.0.3578.98,,2019-02-08 15:09:47,2019-02-08 15:09:51,4.684s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_1Plans,Chrome 71.0.3578.98,,2019-02-08 15:09:51,2019-02-08 15:10:12,20.416s,PASSED
"waitForElementClickable(findTestObject(""Dashboard_Plan/a_Dashboards""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:09:52,2019-02-08 15:09:52,0.104s,PASSED
"click(findTestObject(""Dashboard_Plan/a_Dashboards""))",Chrome 71.0.3578.98,"Click the Dashbord option on the screen
",2019-02-08 15:09:52,2019-02-08 15:09:52,0.160s,PASSED
"waitForElementPresent(findTestObject(""Dashboard_Plan/add_dashboard""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:09:52,2019-02-08 15:09:56,3.462s,PASSED
"waitForElementPresent(findTestObject(""Dashboard_Plan/Showmore_button""), 5)",Chrome 71.0.3578.98,,2019-02-08 15:09:56,2019-02-08 15:09:56,0.055s,PASSED
"click(findTestObject(""Dashboard_Plan/input_Search_form-control ng-p""))",Chrome 71.0.3578.98,Click on the Text box,2019-02-08 15:09:56,2019-02-08 15:09:56,0.228s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-02-08 15:09:56,2019-02-08 15:09:56,0.137s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-02-08 15:09:56,2019-02-08 15:09:59,3.008s,PASSED
"setText(findTestObject(""Dashboard_Plan/input_Search_form-control ng-p""), Plans)",Chrome 71.0.3578.98,Providing the Plan Name in the Text Box,2019-02-08 15:09:59,2019-02-08 15:10:01,1.527s,PASSED
globalkeywords.record.RecordNotFound(),Chrome 71.0.3578.98,,2019-02-08 15:10:01,2019-02-08 15:10:12,10.894s,PASSED
myobj = new com.kms.katalon.core.testobject.TestObject(Dynamic Boject),Chrome 71.0.3578.98,,2019-02-08 15:10:12,2019-02-08 15:10:12,0.028s,PASSED
plansearch = Plans,Chrome 71.0.3578.98,,2019-02-08 15:10:12,2019-02-08 15:10:12,0.044s,PASSED
"xpath = ""//span[normalize-space(text())="""" + plansearch + """"]""",Chrome 71.0.3578.98,,2019-02-08 15:10:12,2019-02-08 15:10:12,0.012s,PASSED
"myobj.addProperty(""xpath"", EQUALS, xpath)",Chrome 71.0.3578.98,,2019-02-08 15:10:12,2019-02-08 15:10:12,0.012s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.98,,2019-02-08 15:10:12,2019-02-08 15:10:12,0.022s,PASSED
click(myobj),Chrome 71.0.3578.98,Click the Plan,2019-02-08 15:10:12,2019-02-08 15:10:12,0.192s,PASSED
,,,,,,
Test Cases/Dashboard_Lenovo/Dashboard_Planfloder/Dashboard_PlanActions,Chrome 71.0.3578.98,,2019-02-08 15:10:12,2019-02-08 15:10:21,9.313s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-02-08 15:10:12,2019-02-08 15:10:15,3.003s,PASSED
myobj1 = new com.kms.katalon.core.testobject.TestObject(Dynamic object),Chrome 71.0.3578.98,,2019-02-08 15:10:15,2019-02-08 15:10:15,0.007s,NOT_RUN
plansearch1 = Plans,Chrome 71.0.3578.98,,2019-02-08 15:10:15,2019-02-08 15:10:15,0.004s,NOT_RUN
"xpath = ""(//a[@target=""_blank""]/i[@class=padding-left icon-play4])[1])""",Chrome 71.0.3578.98,,2019-02-08 15:10:15,2019-02-08 15:10:15,0.004s,NOT_RUN
"myobj1.addProperty(""xpath"", EQUALS, xpath)",Chrome 71.0.3578.98,,2019-02-08 15:10:15,2019-02-08 15:10:15,0.004s,NOT_RUN
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-02-08 15:10:15,2019-02-08 15:10:15,0.004s,NOT_RUN
